IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase
4500,2498,925,ajuste técnico de filtro de aceite y alineación incluyendo ajuste final.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,542,Cliente informado
4501,2670,60,optimización del sistema chequeo y ruido con pruebas posteriores.,Finalizado,2026-03-20 00:00:00,2026-03-20 00:00:00,4481,Cliente informado
4502,2797,1674,revisión completa de suspensión y frenos por falla detectada.,Finalizado,2026-03-26 00:00:00,2026-03-27 00:00:00,4581,Entregado
4503,3768,3163,diagnóstico y reparación de chequeo y balanceo por falla detectada.,Finalizado,2026-03-18 00:00:00,2026-03-21 00:00:00,6181,Entregado
4504,1565,2852,optimización del sistema ruido y escaneo incluyendo ajuste final.,Finalizado,2026-03-24 00:00:00,2026-03-27 00:00:00,5978,Cliente informado
4505,3295,3651,instalación y calibración de frenos deportivos y gps incluyendo ajuste final.,Finalizado,2026-03-19 00:00:00,2026-03-21 00:00:00,6102,Entregado
4506,2852,2827,revisión completa de motor y radiador por falla detectada.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,1705,Cliente informado
4507,4898,257,instalación y calibración de sensores de estacionamiento y polarizado y verificación completa.,Finalizado,2026-03-13 00:00:00,2026-03-14 00:00:00,2317,Cliente informado
4508,2496,180,ajuste técnico de balanceo y chequeo y verificación completa.,En proceso,2026-03-07 00:00:00,2026-03-07 00:00:00,847,Entregado
4509,1704,305,optimización del sistema pantalla y chip debido a desgaste.,Finalizado,2026-03-28 00:00:00,2026-03-29 00:00:00,5249,Cliente informado
4510,845,4630,optimización del sistema polarizado y custom según solicitud del cliente.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,1763,Cliente informado
4511,4823,1916,corrección especializada de chequeo y balanceo incluyendo ajuste final.,Finalizado,2026-03-15 00:00:00,2026-03-16 00:00:00,4561,Entregado
4512,979,1369,corrección especializada de caja de cambios y eje por falla detectada.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,4185,Entregado
4513,1461,4987,instalación y calibración de problema y chequeo incluyendo ajuste final.,Finalizado,2026-03-22 00:00:00,2026-03-23 00:00:00,2849,Entregado
4514,1581,3306,servicio integral para kit aerodinámico y calipers incluyendo ajuste final.,Finalizado,2026-03-25 00:00:00,2026-03-26 00:00:00,1726,Entregado
4515,3615,2346,revisión completa de evaluación y revisión general con pruebas posteriores.,Finalizado,2026-03-20 00:00:00,2026-03-21 00:00:00,2639,Entregado
4516,356,5311,revisión completa de filtro de aceite y cambio de aceite según solicitud del cliente.,Finalizado,2026-03-04 00:00:00,2026-03-08 00:00:00,746,Entregado
4517,2661,786,diagnóstico y reparación de radiador y caja de cambios según solicitud del cliente.,En proceso,2026-03-07 00:00:00,2026-03-09 00:00:00,5575,Cliente informado
4518,1822,4197,mantenimiento preventivo en alerón y tuning incluyendo ajuste final.,Finalizado,2026-03-26 00:00:00,2026-03-28 00:00:00,529,Cliente informado
4519,332,2405,instalación y calibración de filtro de aceite y revisión con pruebas posteriores.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,539,Cliente informado
4520,2769,2169,corrección especializada de niveles y filtro de aire con pruebas posteriores.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,2076,Entregado
4521,1484,5173,ajuste técnico de revisión y cambio de aceite según solicitud del cliente.,Finalizado,2026-03-12 00:00:00,2026-03-02 00:00:00,2641,Entregado
4522,3642,3490,instalación y calibración de distribución y embrague incluyendo ajuste final.,Finalizado,2026-03-20 00:00:00,2026-03-24 00:00:00,2514,Entregado
4523,4650,251,diagnóstico y reparación de pintura y frenos deportivos para mejorar rendimiento.,Finalizado,2026-03-23 00:00:00,2026-03-27 00:00:00,5085,Cliente informado
4524,1304,1900,servicio integral para alternador y encendido para mejorar rendimiento.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,5770,Entregado
4525,548,1857,servicio integral para biela y distribución con pruebas posteriores.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,4086,Entregado
4526,4017,3408,revisión completa de embrague y culata para mejorar rendimiento.,Finalizado,2026-03-23 00:00:00,2026-03-23 00:00:00,1827,Cliente informado
4527,2675,2783,mantenimiento preventivo en cigüeñal y pistones según solicitud del cliente.,Finalizado,2026-03-18 00:00:00,2026-03-20 00:00:00,4158,Cliente informado
4528,2449,1778,ajuste técnico de filtro de aire y niveles y verificación completa.,Finalizado,2026-03-04 00:00:00,2026-02-22 00:00:00,4849,Cliente informado
4529,2021,167,inspección avanzada de sensores y luces con pruebas posteriores.,Finalizado,2026-03-21 00:00:00,2026-03-24 00:00:00,4120,Entregado
4530,802,4732,optimización del sistema distribución y motor para mejorar rendimiento.,Finalizado,2026-03-09 00:00:00,2026-03-13 00:00:00,1383,Cliente informado
4531,3615,2346,revisión completa de ruido y diagnóstico debido a desgaste.,Finalizado,2026-03-20 00:00:00,2026-03-21 00:00:00,1485,Entregado
4532,4473,3309,inspección avanzada de evaluación y escaneo incluyendo ajuste final.,Finalizado,2026-03-01 00:00:00,2026-03-03 00:00:00,2859,Entregado
4533,4674,4810,inspección avanzada de performance y sensores de estacionamiento para mejorar rendimiento.,Finalizado,2026-03-12 00:00:00,2026-03-02 00:00:00,6033,Entregado
4534,3909,2476,mantenimiento preventivo en bomba de agua y amortiguadores debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-03-01 00:00:00,3368,Entregado
4535,249,4449,inspección avanzada de escaneo y falla debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-02-19 00:00:00,4459,Entregado
4536,3587,4379,mantenimiento preventivo en bomba de agua y embrague según solicitud del cliente.,Finalizado,2026-03-05 00:00:00,2026-03-06 00:00:00,3976,Cliente informado
4537,4980,2673,servicio integral para sistema eléctrico y cableado para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,5403,Entregado
4538,4695,5320,revisión completa de centralita y sensores según solicitud del cliente.,Finalizado,2026-03-23 00:00:00,2026-03-24 00:00:00,4064,Entregado
4539,1524,940,inspección avanzada de revisión general y falla debido a desgaste.,Finalizado,2026-03-02 00:00:00,2026-03-03 00:00:00,3717,Cliente informado
4540,4351,3126,optimización del sistema centralita y centralita según solicitud del cliente.,Finalizado,2026-03-19 00:00:00,2026-03-20 00:00:00,5873,Cliente informado
4541,91,4109,optimización del sistema falla y chequeo incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-03-12 00:00:00,3992,Cliente informado
4542,84,1427,inspección avanzada de lubricacion y bujías debido a desgaste.,Finalizado,2026-03-10 00:00:00,2026-03-12 00:00:00,4934,Entregado
4543,905,2923,revisión completa de niveles y alineación por falla detectada.,Finalizado,2026-03-10 00:00:00,2026-03-11 00:00:00,1874,Entregado
4544,3462,3276,optimización del sistema cableado y luces por falla detectada.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,3879,Cliente informado
4545,299,1255,optimización del sistema test y ruido por falla detectada.,Finalizado,2026-03-23 00:00:00,2026-03-23 00:00:00,2924,Cliente informado
4546,4415,656,mantenimiento preventivo en motor y cigüeñal y verificación completa.,Finalizado,2026-03-01 00:00:00,2026-03-03 00:00:00,1420,Entregado
4547,3769,2366,diagnóstico y reparación de chasis y dirección con pruebas posteriores.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,606,Entregado
4548,312,4221,inspección avanzada de revisión y revisión para mejorar rendimiento.,Finalizado,2026-03-26 00:00:00,2026-03-28 00:00:00,4876,Entregado
4549,4274,5268,revisión completa de filtro de aceite y lubricacion según solicitud del cliente.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,4917,Cliente informado
4550,3185,2721,mantenimiento preventivo en luces y cableado por falla detectada.,Entregado,2026-03-22 00:00:00,2026-03-26 00:00:00,857,Entregado
4551,1957,2129,inspección avanzada de revisión general y revisión general incluyendo ajuste final.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,4102,Entregado
4552,1461,4987,ajuste técnico de audio y estético para mejorar rendimiento.,Finalizado,2026-03-22 00:00:00,2026-03-23 00:00:00,4850,Entregado
4553,2929,648,mantenimiento preventivo en fallo eléctrico y sistema eléctrico y verificación completa.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,4951,Cliente informado
4554,3517,3276,mantenimiento preventivo en custom y chip según solicitud del cliente.,Finalizado,2026-03-01 00:00:00,2026-03-02 00:00:00,6183,Cliente informado
4555,2144,4165,diagnóstico y reparación de cromado y pintura con pruebas posteriores.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,738,Entregado
4556,3759,2943,instalación y calibración de cambio de aceite y balanceo incluyendo ajuste final.,Finalizado,2026-03-27 00:00:00,2026-03-31 00:00:00,2854,Cliente informado
4557,4073,3261,diagnóstico y reparación de test y inspección con pruebas posteriores.,Finalizado,2026-03-26 00:00:00,2026-03-28 00:00:00,3208,Entregado
4558,3154,1059,optimización del sistema caja de cambios y distribución por falla detectada.,Entregado,2026-03-27 00:00:00,2026-03-27 00:00:00,2697,Cliente informado
4559,1112,2367,corrección especializada de luces y motor de arranque incluyendo ajuste final.,Finalizado,2026-03-17 00:00:00,2026-03-19 00:00:00,5679,Entregado
4560,1193,2853,inspección avanzada de performance y cambio color debido a desgaste.,Finalizado,2026-03-16 00:00:00,2026-03-16 00:00:00,5376,Entregado
4561,338,940,revisión completa de culata y motor para mejorar rendimiento.,Finalizado,2026-03-04 00:00:00,2026-03-06 00:00:00,2904,Entregado
4562,1436,2188,corrección especializada de cableado y sistema eléctrico por falla detectada.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,6489,Cliente informado
4563,2234,5148,mantenimiento preventivo en alternador y fallo eléctrico según solicitud del cliente.,Finalizado,2026-03-10 00:00:00,2026-03-13 00:00:00,5195,Entregado
4564,2887,4433,corrección especializada de motor y carrocería incluyendo ajuste final.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,5356,Entregado
4565,3153,1612,corrección especializada de pistones y caja de cambios incluyendo ajuste final.,Finalizado,2026-03-29 00:00:00,2026-04-01 00:00:00,2882,Cliente informado
4566,985,2061,mantenimiento preventivo en cableado y cableado por falla detectada.,Finalizado,2026-03-02 00:00:00,2026-03-04 00:00:00,5781,Cliente informado
4567,3395,346,revisión completa de cableado y cableado para mejorar rendimiento.,Finalizado,2026-03-09 00:00:00,2026-03-11 00:00:00,5381,Entregado
4568,4419,2732,corrección especializada de sensores y fallo eléctrico con pruebas posteriores.,Finalizado,2026-03-20 00:00:00,2026-03-24 00:00:00,5706,Cliente informado
4569,4068,3934,mantenimiento preventivo en pistones y caja de cambios incluyendo ajuste final.,Finalizado,2026-02-28 00:00:00,2026-03-02 00:00:00,5860,Entregado
4570,4099,130,optimización del sistema cambio de aceite y chequeo y verificación completa.,Finalizado,2026-03-29 00:00:00,2026-04-01 00:00:00,5765,Cliente informado
4571,2497,3063,ajuste técnico de motor de arranque y centralita incluyendo ajuste final.,Finalizado,2026-03-06 00:00:00,2026-03-08 00:00:00,3186,Cliente informado
4572,1732,3477,revisión completa de revisión y bujías debido a desgaste.,Finalizado,2026-03-06 00:00:00,2026-03-10 00:00:00,5994,Cliente informado
4573,2130,4496,optimización del sistema árbol de levas y amortiguadores para mejorar rendimiento.,Finalizado,2026-03-04 00:00:00,2026-03-06 00:00:00,1016,Entregado
4574,4709,4253,servicio integral para test y falla y verificación completa.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,5919,Entregado
4575,977,3741,revisión completa de test y falla y verificación completa.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,5228,Entregado
4576,4358,4167,servicio integral para revisión y cambio de aceite para mejorar rendimiento.,Finalizado,2026-03-16 00:00:00,2026-03-18 00:00:00,3362,Cliente informado
4577,2931,1084,corrección especializada de diagnóstico y chequeo según solicitud del cliente.,Finalizado,2026-03-18 00:00:00,2026-03-20 00:00:00,3165,Entregado
4578,1634,4956,corrección especializada de escaneo y inspección por falla detectada.,Finalizado,2026-03-18 00:00:00,2026-03-20 00:00:00,3176,Entregado
4579,4047,3884,inspección avanzada de falla y test con pruebas posteriores.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,4018,Entregado
4580,1532,4786,ajuste técnico de bujías y niveles para mejorar rendimiento.,Finalizado,2026-03-22 00:00:00,2026-03-24 00:00:00,1364,Entregado
4581,1065,2208,mantenimiento preventivo en cámara y suspensión deportiva por falla detectada.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,2174,Entregado
4582,2045,232,inspección avanzada de filtro de aceite y bujías debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,2540,Cliente informado
4583,1564,1811,diagnóstico y reparación de diagnóstico y test por falla detectada.,Finalizado,2026-03-27 00:00:00,2026-03-29 00:00:00,5113,Entregado
4584,3640,1909,servicio integral para sistema eléctrico y sensores debido a desgaste.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,3741,Cliente informado
4585,3124,1096,servicio integral para alternador y fallo eléctrico según solicitud del cliente.,Finalizado,2026-03-11 00:00:00,2026-03-12 00:00:00,4415,Entregado
4586,2769,2169,mantenimiento preventivo en polarizado y pintura y verificación completa.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,5321,Entregado
4587,2277,2131,servicio integral para eje y culata por falla detectada.,Entregado,2026-03-23 00:00:00,2026-03-26 00:00:00,5587,Entregado
4588,3504,1781,diagnóstico y reparación de ruido y test debido a desgaste.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,1674,Cliente informado
4589,3697,3606,corrección especializada de fallo eléctrico y encendido incluyendo ajuste final.,Finalizado,2026-03-12 00:00:00,2026-03-14 00:00:00,2099,Entregado
4590,1392,2945,servicio integral para inspección y revisión general incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-02-26 00:00:00,5171,Cliente informado
4591,808,1423,revisión completa de cambio de aceite y lubricacion con pruebas posteriores.,Finalizado,2026-03-28 00:00:00,2026-03-29 00:00:00,5696,Cliente informado
4592,2977,2733,inspección avanzada de chequeo y cambio de aceite incluyendo ajuste final.,Finalizado,2026-03-17 00:00:00,2026-03-21 00:00:00,4303,Entregado
4593,4369,4843,corrección especializada de problema y revisión general según solicitud del cliente.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,1043,Cliente informado
4594,2266,4726,optimización del sistema actualización de software y pintura incluyendo ajuste final.,Finalizado,2026-03-29 00:00:00,2026-03-19 00:00:00,1547,Cliente informado
4595,829,3315,revisión completa de eje y frenos y verificación completa.,Finalizado,2026-03-26 00:00:00,2026-03-26 00:00:00,3392,Cliente informado
4596,3079,4340,optimización del sistema centralita y sistema eléctrico según solicitud del cliente.,Finalizado,2026-03-26 00:00:00,2026-03-30 00:00:00,1796,Cliente informado
4597,3278,2437,inspección avanzada de biela y suspensión según solicitud del cliente.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,3631,Cliente informado
4598,4867,4494,instalación y calibración de diagnóstico y escaneo para mejorar rendimiento.,Finalizado,2026-03-18 00:00:00,2026-03-22 00:00:00,5341,Entregado
4599,264,2667,corrección especializada de revisión general y falla incluyendo ajuste final.,Finalizado,2026-03-15 00:00:00,2026-03-19 00:00:00,1372,Entregado
4600,4146,1331,mantenimiento preventivo en niveles y filtro de aire con pruebas posteriores.,Finalizado,2026-03-04 00:00:00,2026-03-06 00:00:00,6456,Entregado
